tweet_id,created_at,text,favorties,retweets
1259920176469942272,2020-05-11 18:55:52,Happy Monday! Make sure to mark you calendars for this week's #NCUG meetings and join us for some (virtual) fun and… https://t.co/6UPQ86lAdb,2,1
1258403616479682560,2020-05-07 14:29:36,"#NCUG Australia registrations now open! Looking forward to 20 May 🥳🎉

Sign up today and find #WhereYouBelong! https://t.co/UT5PL7JPfq",2,0
1258147079802826752,2020-05-06 21:30:13,May is here and we can't wait to hang (virtually) with our #NCUG community! Check out what we have planned this mon… https://t.co/gNNarDXKhj,1,0
1257751039295586304,2020-05-05 19:16:30,What could be better than hanging with your favorite crew while chatting about tech topics? (Not much if you ask us… https://t.co/uupKDvwNrN,1,0
1255556271329038336,2020-04-29 17:55:16,"Anywhere, anytime training. 🚀
Become #Nutanix certified for $99. 🚀
#knowledgeispower #NutanixUniversity 🚀 https://t.co/pnoBvODscY",5,1
1255552871552049152,2020-04-29 17:41:46,"NEXT Magazine issue 7 has officially launched! Here's what you can expect: doing IT right, using drones for good, i… https://t.co/rhgl9x9ASV",2,0
1254889536288686083,2020-04-27 21:45:54,"🗣️🗣️ April edition of #NCUG Spotlight hot off the press featuring our Chicago Champ, @mewanic! 

Head over to the u… https://t.co/Y0rMyTPHHf",3,1
1254798550250205184,2020-04-27 15:44:22,Monday morning brings a new week &amp; another round of #NCUG meetings! This week's lineup is hosted by our #NewEngland… https://t.co/FJtXJboOVo,6,2
1253464711024144387,2020-04-23 23:24:10,"Unplug and unwind with #Nutanix
#NCUG #WhereYouBelong https://t.co/tgTslRCyLg",7,4
1252974987574751232,2020-04-22 14:58:10,"#SoCal is on the calendar! 
🗓️ May 12, 2020
⏰ 4:00-6:30pm PST
👩‍💻 Register today! https://t.co/ifYOLJJs8k",4,0
1252633064762675201,2020-04-21 16:19:30,#Atlanta has BIG plans for their #virtual #NCUG mtg next week &amp; you are most definitely invited. We're partnering w… https://t.co/q6AEyu8HtD,2,0
1252360102402617344,2020-04-20 22:14:50,"#NCUG fam, can you relate? I sure can! @AngeloLuciani &amp; @MindfulAlicia have a thoughtful webinar that's all about p… https://t.co/Po54a31XeW",5,2
1252289918065410048,2020-04-20 17:35:57,Monday is here &amp; we are excited about this week's virtual #NCUG meeting in #Florida! The JAX team will be hosting b… https://t.co/WirMYw9L3o,2,0
1252289270179680256,2020-04-20 17:33:23,@HeeranRathod @nutanix @NutanixNation @NutanixEDU @DellUK Looks great-your decorating idea was top notch!,0,0
1252288895221477376,2020-04-20 17:31:53,@ashishhypercare Love all of this!!,0,0
1250876750319452162,2020-04-16 20:00:32,Here we go Illinois! It's almost time for the very first virtual #NCUG mtg hosted by the #Chicago team. Best part?… https://t.co/xQkm71rI2p,2,0
1250839002468487175,2020-04-16 17:30:32,"This time tomorrow! Grab lunch and join us virtually for customer insights, deep dives, and plenty of #NTNX knowled… https://t.co/Js1UYHz77i",3,1
1250544166792122368,2020-04-15 21:58:58,#NCUG has your back Chicago! 4.16 marks the next vNUG meeting for the great state of IL! Register at… https://t.co/olnwcYBvRx,1,0
1250487646004051977,2020-04-15 18:14:22,@jfaisal1 @TomakinDanielle Haven't heard of The Capture-what did you think about it?,1,0
1250487413933330433,2020-04-15 18:13:27,@defryn @TomakinDanielle you've been busy binge watching! Solid choices on your list 👌,0,0
1250168584220925953,2020-04-14 21:06:32,"Hey #NCUG fam, we want to know what you're watching while you are practicing #socialdistancing! 🎥📺

We're taking su… https://t.co/NVrSGiO6OC",3,0
1250091823789477891,2020-04-14 16:01:31,"Today, today, TODAY! If you're in the VA/MD area don't miss out on our #virtual #NCUG meeting starting at 4:00pm ES… https://t.co/jfXxCoYwgG",2,0
1249768969235501057,2020-04-13 18:38:36,Happy Monday! Excited to share this week's line-up of virtual #NCUG meetings! Don't worry-there's still time for ou… https://t.co/v94ISx6s36,4,3
1248668157243424772,2020-04-10 17:44:22,#STX decided mid-meeting last night to have an unofficial virtual background contest and our members did not disapp… https://t.co/8suLE9XzfC,7,1
1248389263927853057,2020-04-09 23:16:09,#alltogethernow for .NEXT Digital Experience 💚💙 https://t.co/WIXoTzKUBS,4,0
1248379092480585729,2020-04-09 22:35:44,"Looking good #NewEngland! 👍 
#WhereYouBelong
#AllTogetherNow https://t.co/fB43ifZKVZ",1,0
1248294681105981440,2020-04-09 17:00:18,#NewEngland spend happy hour with #Boston Chapter Champ @MarkGabbs &amp; fellow IT pros and cloud builders for a virtua… https://t.co/EQps2DuEx2,7,3
1248275664676851712,2020-04-09 15:44:44,Good day to our awesome community of #STX! If you haven't registered for the virtual #Houston #NCUG happening today… https://t.co/mgrWCs2lT6,2,1
1247253989529464834,2020-04-06 20:04:58,"A new week means it's time for a new round of #NCUG meetings! 

This week we're headed (virtually) to #SouthTexas a… https://t.co/3z55Pexjf9",2,2
1246194110068707330,2020-04-03 21:53:23,"Houston, Austin &amp; San Antonio! We have fun coming your way with a #NCUG meeting on 4.9! Sign up at… https://t.co/nB3G8yWJDb",2,1
1246111821188063233,2020-04-03 16:26:24,"Looking for a way to connect with IT pros in your community SLC? Well, you're in luck! The next virtual #NCUG meeti… https://t.co/EriJkNvaKM",2,0
1245844754291556352,2020-04-02 22:45:10,Chicago! Have an appetite for a virtual #NCUG meeting on 4/16? We know we do! Register at https://t.co/ncfrMEpNWe f… https://t.co/PxSnEanvaF,10,0
1245740712936656897,2020-04-02 15:51:45,#WhereYouBelong #NCUG 🙅🏽‍♂️🙅🏻‍♀️ https://t.co/BdkRFjbBvK,5,0
1245474817525960704,2020-04-01 22:15:10,"It's a bird, It's a plane, It's... the next virtual #NCUG meeting on 4/14 in Virginia! Sign-up at… https://t.co/FC8WMc1PWY",6,1
1245414407485587456,2020-04-01 18:15:08,🚀👩🏻‍💻🧑‍💻👨🏽‍💻🚀 #NutanixUniversity https://t.co/IRyoyaIdQp,2,1
1245110127528722432,2020-03-31 22:06:02,Hey-o! 😎#NCUG is in the house! (Your 🏠to be exact) Excited to announce our April line-up of #virtual user group mee… https://t.co/siPbuyly5u,8,4
1245067495540584448,2020-03-31 19:16:37,WI #NCUG Champ @Thorenx joined @AngeloLuciani podcast to talk ab #VDI. Check it out! #WhereYouBelong #wow https://t.co/kEh0RLRcCP,7,1
1244715800558055426,2020-03-30 19:59:07,"If you're reading this, we would like to cordially invite you to the next #virtual #NCUG Jacksonville meeting on 4.… https://t.co/SwfwK5XnCR",3,2
1243677113107877888,2020-03-27 23:11:44,"Hey, South Texas! We have some virtual fun coming your way with a #NCUG meeting on 4/9! Register at… https://t.co/DVzTTVl0Ir",4,2
1243666348019838981,2020-03-27 22:28:58,The great thing ab #NCUG is that we've got this whole social distancing thing down! How so? Well for starters we've… https://t.co/l3RIxwKY8N,4,2
1243630930822082561,2020-03-27 20:08:14,@mikkisse Complete with a cute cat makes it even better,1,0
1243284296904970240,2020-03-26 21:10:50,March #NCUG Spotlight is here! This month we pooled our resources &amp; focused on virtualization. Check out some of ou… https://t.co/rp5a3lOJrf,7,3
1243189482326818823,2020-03-26 14:54:04,@agrocks1 woohoo! Nice addition to the collection!,0,0
1243188824894779396,2020-03-26 14:51:27,@Root_Akbar Looking good-we're here for you!,0,0
1243188461777059841,2020-03-26 14:50:01,WOW! We ❤️seeing all of the #NCUG &amp; #Nutanix swag proudly displayed in 🏠offices around the 🌍So thankful to have suc… https://t.co/3XaJFWcGoV,7,4
1242905222890094592,2020-03-25 20:04:31,@DomanicMarshall Snug but productive! #dowhatyougottado,0,0
1242842623372656642,2020-03-25 15:55:46,@onay So cool!,0,0
1242842254793936896,2020-03-25 15:54:19,"Getting close @sabrinasleung 👏🎉🏆 @NutanixEDU is probably a better choice than signing up for TikTok 😂

Who else is… https://t.co/Ca8QDj6pqM",4,0
1242565158964269061,2020-03-24 21:33:14,@jfaisal1 We're #AllInThisTogether!,0,0
1242562794651861000,2020-03-24 21:23:50,B-I-N-G-O Let's GO! Play along with us: Screenshot our #NCUG Bingo board &amp; mark off everything you've done while so… https://t.co/cd51Izb7Y0,5,2
1242507880806268929,2020-03-24 17:45:38,#NutanixUniversity https://t.co/UsDFtRnsFz,2,0
1242463718161571841,2020-03-24 14:50:08,"@VNMahabir Perfect time for a Bootcamp, love the swag!",2,0
1242462218920304640,2020-03-24 14:44:11,@tburris48 Classic!,0,0
1242198294849298434,2020-03-23 21:15:27,"@SandeepMishraOG @julieaobrien @nutanix Love this so much! Stay motivated, we're here for you!",1,0
1242197543288811526,2020-03-23 21:12:27,@WolleMS @julieaobrien Jealous of all things in this picture!,0,0
1242179599645265922,2020-03-23 20:01:09,@SanMateoCIO we spy with our little eyes some #Nutanix swag 👀👀 https://t.co/9ID52BFmuV,0,0
1242178746813120512,2020-03-23 19:57:46,@WolfPy All set up and ready to work-thanks for sharing your set-up!,1,0
1242149425436340224,2020-03-23 18:01:15,#NCUG mtgs may look a little different for the time being but our Champs are still hard at work! Last week we held… https://t.co/3Lp2KJKUM3,9,4
1242122229732855808,2020-03-23 16:13:11,@DjYendeR Nice mug! Coffee is essential during times like this and we're convinced it tastes better in a NTNX mug ☕️😉,0,0
1242107771409096704,2020-03-23 15:15:44,@John_HuskerFan This is legit my favorite thing I've seen today!! Working from home in comfy clothes that rep #Nutanix? YES PLEASE!,1,0
1242105802019803136,2020-03-23 15:07:55,@RakeshL75302878 Lovin that t-shirt! #Nutanix #freedom,0,0
1242100927210885123,2020-03-23 14:48:32,@_J_G Oh snap! You've got the hookup on SWAG :D,0,0
1242099610748944386,2020-03-23 14:43:18,@jfaisal1 @AngeloLuciani @nutanix Thank YOU Champ for being so awesome!,1,0
1242099349317959681,2020-03-23 14:42:16,@Thorenx @stickermule Those are great! Love it!,0,0
1242099123559505921,2020-03-23 14:41:22,@WesselsAa Haven't seen that one yet-very cool!,0,0
1242098923738664961,2020-03-23 14:40:35,@indrazulardi Nice!,0,0
1242098787302150148,2020-03-23 14:40:02,"@acoral5 Super important to stay hydrated, glad we could help!",0,0
1242098513586028544,2020-03-23 14:38:57,@HoseaAbere Looking good Champ!,0,0
1242098224627961856,2020-03-23 14:37:48,@rhpsystems Welcome to the family! We're glad you're part of it and have found #whereyoubelong,1,0
1242097912328396800,2020-03-23 14:36:34,@liolerobot Looks like you have a perfect spot up top for #NCUG sticker...maybe we can fix that!,1,0
1242096508901699584,2020-03-23 14:30:59,@dlazure Sweet backpack! Thanks for sharing!,0,0
1242096316135673857,2020-03-23 14:30:13,@Gottabme6 That tumbler is one of my favorites-love it!,1,0
1242095052819660805,2020-03-23 14:25:12,@richardosorios Looking good! Hang in there super hero!,1,0
1242094919340249089,2020-03-23 14:24:40,@agrocks1 Send us a DM so we can get your collection started!,0,0
1242094859936243713,2020-03-23 14:24:26,@jklc09 Send us a DM so we can get you started on your #NCUG swag collection!,0,0
1242094567459094530,2020-03-23 14:23:16,@MontanoYorselis Yes! Loving this! 💙💚,0,0
1242094324453646336,2020-03-23 14:22:18,@erwingim LOVE this!,0,0
1242094010409332742,2020-03-23 14:21:03,@Bionic187 Hydration complements of #Nutanix 🥤🥤🥤,0,0
